#{"t_start": 1697065919.48492, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
636.228222,1000,37.638443
632.699676,1000,81.002688
572.048174,1000,125.497211
520.399423,1000,168.159411
396.143214,1000,209.496488
660.890384,1000,248.929633
504.793028,1000,297.922796
590.035809,1000,337.383499
937.891462,1000,376.397225
739.442788,1000,415.792248
610.509802,1000,454.904359
450.563706,1000,495.426106
113.014081,255,502.17404
636.758864,1000,556.438774
660.922612,1000,599.986068
637.841398,1000,640.39326
679.47226,1000,680.215583
715.457228,1000,719.254906
520.778467,1000,758.33105
981.104644,1000,807.109102
655.229601,1000,847.433521
1004.417941,1000,887.41338
706.386079,1000,927.885195
553.897549,1000,969.979245
863.215149,1000,1017.057909
841.013622,1000,1075.225847
539.138325,1000,1122.242834
658.160268,1000,1168.681457
691.392398,1000,1215.095108
712.147179,1000,1261.397721
435.880578,1000,1305.857931
634.659704,1000,1359.84325
658.934903,1000,1392.687003
476.957934,1000,1432.364425
736.274425,1000,1471.690724
702.845309,1000,1510.903197
577.360058,1000,1554.308986
629.267766,1000,1597.723009
832.210445,1000,1653.028419
872.854346,1000,1692.44885
984.20239,1000,1731.612093
657.604356,1000,1770.725959
736.051253,1000,1809.846389
666.324154,1000,1849.809763
568.801049,1000,1898.533308
552.795823,1000,1937.65625
612.05796,1000,1976.747676
865.216724,1000,2015.898908
1332.141226,1000,2054.973526
975.209199,1000,2096.742065
805.097077,1000,2147.727713
758.030893,1000,2194.009635
745.354493,1000,2238.21819
738.149561,1000,2280.650433
622.452561,1000,2317.207424
863.17264,1000,2362.259628
659.25367,1000,2417.389693
942.232568,1000,2460.95763
762.437277,1000,2506.824277
627.468599,1000,2552.455075
757.377683,1000,2594.398292
826.341722,1000,2640.437716
756.846338,1000,2683.442734
1054.127631,1000,2740.681797
707.634971,1000,2785.966183
889.246036,1000,2830.744103
1160.443461,1000,2875.124553
880.910712,1000,2920.44598
734.189088,1000,2966.417529
489.937624,1000,3024.942338
834.3353,1000,3070.354097
1155.691037,1000,3114.812385
757.412857,1000,3161.689531
754.721511,1000,3207.612512
858.596854,1000,3253.260712
1180.645416,1000,3301.294629
781.151678,1000,3346.405165
622.609021,1000,3390.587233
1225.696757,1000,3436.743391
1109.715465,1000,3482.883095
831.627112,1000,3528.487136
586.3289,1000,3585.513956
665.556231,1000,3631.081896
723.852837,1000,3676.500033
1066.238889,1000,3720.945022
645.867952,1000,3767.364876
1314.632169,1000,3813.319303
1254.757739,1000,3861.781095
1344.262117,1000,3925.246697
1077.041594,1000,3972.902398
550.113648,1000,4019.384049
1283.845903,1000,4064.653498
560.716978,1000,4107.522087
719.070799,1000,4150.002867
706.453545,1000,4200.50924
630.297162,1000,4243.027265
704.6613,1000,4281.115584
718.227236,1000,4327.682465
775.184293,1000,4374.269824
822.651739,1000,4420.146612
739.285505,1000,4479.734005
855.214579,1000,4527.03594
689.670643,1000,4574.440597
799.03627,1000,4620.863311
627.51575,1000,4665.315576
661.105839,1000,4709.424367
723.743122,1000,4764.307737
1352.198678,1000,4808.899045
680.761793,1000,4853.140188
524.570948,1000,4897.924669
723.235599,1000,4941.944497
772.311703,1000,4986.635022
606.178141,1000,5028.288134
786.318779,1000,5081.38155
1331.521729,1000,5126.133233
789.320523,1000,5168.470531
794.467936,1000,5216.717281
744.483708,1000,5259.866364
766.965987,1000,5296.52463
681.141619,1000,5351.788554
866.448287,1000,5397.88043
1348.509431,1000,5444.011435
650.296233,1000,5488.390843
549.663276,1000,5534.571968
828.536738,1000,5579.234055
488.352838,1000,5635.749957
