#{"t_start": 1701402292.5612102, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-27.929239,100,4.428486
-63.549002,100,6.718642
-23.504568,100,9.107367
-41.704255,100,11.419385
-40.941715,100,13.911203
-48.274676,100,24.574295
-42.184553,100,27.035113
-36.452035,100,29.695552
-34.839172,100,31.921356
-43.628574,100,34.274482
-23.129432,100,44.94612
-26.662982,100,47.326252
-9.892276,59,48.796089
-20.328555,100,51.304623
-23.770976,100,53.688666
-30.528099,100,64.170135
-33.847701,100,66.554084
-21.704515,100,68.942352
-25.499199,100,71.375647
-1.202102,13,71.647394
-24.40601,100,73.723762
-1.243967,9,73.897727
-20.049762,100,83.881873
-7.644224,39,84.840111
-23.620378,100,86.982322
-23.30341,100,89.160945
